hour	channel	value	hour_text	channel_text	programs
53	11	0	19 Sep 2015 03:00 UTC	KTTV-FOX	None
53	12	0	19 Sep 2015 03:00 UTC	MSNBC	None
53	13	0	19 Sep 2015 03:00 UTC	Spain	None
53	14	0	19 Sep 2015 03:00 UTC	WEWS	None
53	15	0	19 Sep 2015 03:00 UTC	WKYC	None
53	16	0	19 Sep 2015 03:00 UTC	WUAB	None
53	17	0	19 Sep 2015 03:00 UTC	World	None
54	1	0	19 Sep 2015 04:00 UTC	AlJazeera	None
54	2	0	19 Sep 2015 04:00 UTC	CNN	None
54	3	0	19 Sep 2015 04:00 UTC	FOX-News	None
54	4	0	19 Sep 2015 04:00 UTC	France	None
54	5	0	19 Sep 2015 04:00 UTC	HLN	None
54	6	0	19 Sep 2015 04:00 UTC	KABC	None
54	7	0	19 Sep 2015 04:00 UTC	KCAL	None
54	8	0	19 Sep 2015 04:00 UTC	KCBS	None
54	9	0	19 Sep 2015 04:00 UTC	KMEX	None
54	10	0	19 Sep 2015 04:00 UTC	KNBC	None
54	11	0	19 Sep 2015 04:00 UTC	KTTV-FOX	None
54	12	0	19 Sep 2015 04:00 UTC	MSNBC	None
54	13	0	19 Sep 2015 04:00 UTC	Spain	None
54	14	0	19 Sep 2015 04:00 UTC	WEWS	None
54	15	0	19 Sep 2015 04:00 UTC	WKYC	None
54	16	0	19 Sep 2015 04:00 UTC	WUAB	None
54	17	0	19 Sep 2015 04:00 UTC	World	None
55	1	0	19 Sep 2015 05:00 UTC	AlJazeera	None
55	2	0	19 Sep 2015 05:00 UTC	CNN	None
55	3	0	19 Sep 2015 05:00 UTC	FOX-News	None
55	4	0	19 Sep 2015 05:00 UTC	France	None
55	5	0	19 Sep 2015 05:00 UTC	HLN	None
55	6	0	19 Sep 2015 05:00 UTC	KABC	None
55	7	0	19 Sep 2015 05:00 UTC	KCAL	None
55	8	0	19 Sep 2015 05:00 UTC	KCBS	None
55	9	0	19 Sep 2015 05:00 UTC	KMEX	None
55	10	0	19 Sep 2015 05:00 UTC	KNBC	None
55	11	0	19 Sep 2015 05:00 UTC	KTTV-FOX	None
55	12	0	19 Sep 2015 05:00 UTC	MSNBC	None
55	13	0	19 Sep 2015 05:00 UTC	Spain	None
55	14	0	19 Sep 2015 05:00 UTC	WEWS	None
55	15	0	19 Sep 2015 05:00 UTC	WKYC	None
55	16	0	19 Sep 2015 05:00 UTC	WUAB	None
55	17	0	19 Sep 2015 05:00 UTC	World	None
56	1	0	19 Sep 2015 06:00 UTC	AlJazeera	None
56	2	0	19 Sep 2015 06:00 UTC	CNN	None
56	3	0	19 Sep 2015 06:00 UTC	FOX-News	None
56	4	0	19 Sep 2015 06:00 UTC	France	None
56	5	0	19 Sep 2015 06:00 UTC	HLN	None
56	6	0	19 Sep 2015 06:00 UTC	KABC	None
56	7	0	19 Sep 2015 06:00 UTC	KCAL	None
56	8	0	19 Sep 2015 06:00 UTC	KCBS	None
56	9	0	19 Sep 2015 06:00 UTC	KMEX	None
56	10	0	19 Sep 2015 06:00 UTC	KNBC	None
56	11	0	19 Sep 2015 06:00 UTC	KTTV-FOX	None
56	12	0	19 Sep 2015 06:00 UTC	MSNBC	None
56	13	0	19 Sep 2015 06:00 UTC	Spain	None
56	14	0	19 Sep 2015 06:00 UTC	WEWS	None
56	15	0	19 Sep 2015 06:00 UTC	WKYC	None
56	16	0	19 Sep 2015 06:00 UTC	WUAB	None
56	17	0	19 Sep 2015 06:00 UTC	World	None
57	1	0	19 Sep 2015 07:00 UTC	AlJazeera	None
57	2	0	19 Sep 2015 07:00 UTC	CNN	None
57	3	0	19 Sep 2015 07:00 UTC	FOX-News	None
57	4	0	19 Sep 2015 07:00 UTC	France	None
57	5	0	19 Sep 2015 07:00 UTC	HLN	None
57	6	0	19 Sep 2015 07:00 UTC	KABC	None
57	7	0	19 Sep 2015 07:00 UTC	KCAL	None
57	8	0	19 Sep 2015 07:00 UTC	KCBS	None
57	9	0	19 Sep 2015 07:00 UTC	KMEX	None
57	10	0	19 Sep 2015 07:00 UTC	KNBC	None
57	11	0	19 Sep 2015 07:00 UTC	KTTV-FOX	None
57	12	0	19 Sep 2015 07:00 UTC	MSNBC	None
57	13	0	19 Sep 2015 07:00 UTC	Spain	None
57	14	0	19 Sep 2015 07:00 UTC	WEWS	None
57	15	0	19 Sep 2015 07:00 UTC	WKYC	None
57	16	0	19 Sep 2015 07:00 UTC	WUAB	None
57	17	0	19 Sep 2015 07:00 UTC	World	None
58	1	0	19 Sep 2015 08:00 UTC	AlJazeera	None
58	2	0	19 Sep 2015 08:00 UTC	CNN	None
58	3	0	19 Sep 2015 08:00 UTC	FOX-News	None
58	4	0	19 Sep 2015 08:00 UTC	France	None
58	5	0	19 Sep 2015 08:00 UTC	HLN	None
58	6	0	19 Sep 2015 08:00 UTC	KABC	None
58	7	0	19 Sep 2015 08:00 UTC	KCAL	None
58	8	0	19 Sep 2015 08:00 UTC	KCBS	None
58	9	0	19 Sep 2015 08:00 UTC	KMEX	None
58	10	0	19 Sep 2015 08:00 UTC	KNBC	None
58	11	0	19 Sep 2015 08:00 UTC	KTTV-FOX	None
58	12	0	19 Sep 2015 08:00 UTC	MSNBC	None
58	13	0	19 Sep 2015 08:00 UTC	Spain	None
58	14	0	19 Sep 2015 08:00 UTC	WEWS	None
58	15	0	19 Sep 2015 08:00 UTC	WKYC	None
58	16	0	19 Sep 2015 08:00 UTC	WUAB	None
58	17	0	19 Sep 2015 08:00 UTC	World	None
59	1	0	19 Sep 2015 09:00 UTC	AlJazeera	None
59	2	0	19 Sep 2015 09:00 UTC	CNN	None
59	3	0	19 Sep 2015 09:00 UTC	FOX-News	None
59	4	0	19 Sep 2015 09:00 UTC	France	None
59	5	0	19 Sep 2015 09:00 UTC	HLN	None
59	6	0	19 Sep 2015 09:00 UTC	KABC	None
59	7	0	19 Sep 2015 09:00 UTC	KCAL	None
59	8	0	19 Sep 2015 09:00 UTC	KCBS	None
59	9	0	19 Sep 2015 09:00 UTC	KMEX	None
59	10	0	19 Sep 2015 09:00 UTC	KNBC	None
59	11	0	19 Sep 2015 09:00 UTC	KTTV-FOX	None
59	12	0	19 Sep 2015 09:00 UTC	MSNBC	None
59	13	0	19 Sep 2015 09:00 UTC	Spain	None
59	14	0	19 Sep 2015 09:00 UTC	WEWS	None
59	15	0	19 Sep 2015 09:00 UTC	WKYC	None
59	16	0	19 Sep 2015 09:00 UTC	WUAB	None
59	17	0	19 Sep 2015 09:00 UTC	World	None
60	1	0	19 Sep 2015 10:00 UTC	AlJazeera	None
60	2	0	19 Sep 2015 10:00 UTC	CNN	None
60	3	0	19 Sep 2015 10:00 UTC	FOX-News	None
60	4	0	19 Sep 2015 10:00 UTC	France	None
60	5	0	19 Sep 2015 10:00 UTC	HLN	None
60	6	0	19 Sep 2015 10:00 UTC	KABC	None
60	7	0	19 Sep 2015 10:00 UTC	KCAL	None
60	8	0	19 Sep 2015 10:00 UTC	KCBS	None
60	9	0	19 Sep 2015 10:00 UTC	KMEX	None
60	10	0	19 Sep 2015 10:00 UTC	KNBC	None
60	11	0	19 Sep 2015 10:00 UTC	KTTV-FOX	None
60	12	0	19 Sep 2015 10:00 UTC	MSNBC	None
60	13	0	19 Sep 2015 10:00 UTC	Spain	None
60	14	0	19 Sep 2015 10:00 UTC	WEWS	None
60	15	0	19 Sep 2015 10:00 UTC	WKYC	None
60	16	0	19 Sep 2015 10:00 UTC	WUAB	None
60	17	0	19 Sep 2015 10:00 UTC	World	None
61	1	0	19 Sep 2015 11:00 UTC	AlJazeera	None
61	2	0	19 Sep 2015 11:00 UTC	CNN	None
61	3	0	19 Sep 2015 11:00 UTC	FOX-News	None
61	4	0	19 Sep 2015 11:00 UTC	France	None
61	5	0	19 Sep 2015 11:00 UTC	HLN	None
61	6	0	19 Sep 2015 11:00 UTC	KABC	None
61	7	0	19 Sep 2015 11:00 UTC	KCAL	None
61	8	0	19 Sep 2015 11:00 UTC	KCBS	None
61	9	0	19 Sep 2015 11:00 UTC	KMEX	None
61	10	0	19 Sep 2015 11:00 UTC	KNBC	None
61	11	0	19 Sep 2015 11:00 UTC	KTTV-FOX	None
61	12	0	19 Sep 2015 11:00 UTC	MSNBC	None
61	13	0	19 Sep 2015 11:00 UTC	Spain	None
61	14	0	19 Sep 2015 11:00 UTC	WEWS	None
61	15	0	19 Sep 2015 11:00 UTC	WKYC	None
61	16	0	19 Sep 2015 11:00 UTC	WUAB	None
61	17	0	19 Sep 2015 11:00 UTC	World	None
62	1	0	19 Sep 2015 12:00 UTC	AlJazeera	None
62	2	292	19 Sep 2015 12:00 UTC	CNN	New Day Saturday
62	3	0	19 Sep 2015 12:00 UTC	FOX-News	None
62	4	0	19 Sep 2015 12:00 UTC	France	None
62	5	0	19 Sep 2015 12:00 UTC	HLN	None
62	6	0	19 Sep 2015 12:00 UTC	KABC	None
62	7	0	19 Sep 2015 12:00 UTC	KCAL	None
62	8	0	19 Sep 2015 12:00 UTC	KCBS	None
62	9	0	19 Sep 2015 12:00 UTC	KMEX	None
62	10	0	19 Sep 2015 12:00 UTC	KNBC	None
62	11	0	19 Sep 2015 12:00 UTC	KTTV-FOX	None
62	12	237	19 Sep 2015 12:00 UTC	MSNBC	Up with Steve Kornacki
62	13	0	19 Sep 2015 12:00 UTC	Spain	None
62	14	0	19 Sep 2015 12:00 UTC	WEWS	None
62	15	0	19 Sep 2015 12:00 UTC	WKYC	None
62	16	0	19 Sep 2015 12:00 UTC	WUAB	None
62	17	0	19 Sep 2015 12:00 UTC	World	None
63	1	0	19 Sep 2015 13:00 UTC	AlJazeera	None
63	2	0	19 Sep 2015 13:00 UTC	CNN	None
63	3	0	19 Sep 2015 13:00 UTC	FOX-News	None
63	4	0	19 Sep 2015 13:00 UTC	France	None
63	5	0	19 Sep 2015 13:00 UTC	HLN	None
63	6	0	19 Sep 2015 13:00 UTC	KABC	None
63	7	0	19 Sep 2015 13:00 UTC	KCAL	None
63	8	0	19 Sep 2015 13:00 UTC	KCBS	None
63	9	0	19 Sep 2015 13:00 UTC	KMEX	None
63	10	0	19 Sep 2015 13:00 UTC	KNBC	None
63	11	0	19 Sep 2015 13:00 UTC	KTTV-FOX	None
63	12	266	19 Sep 2015 13:00 UTC	MSNBC	Up with Steve Kornacki
63	13	0	19 Sep 2015 13:00 UTC	Spain	None
63	14	0	19 Sep 2015 13:00 UTC	WEWS	None
63	15	0	19 Sep 2015 13:00 UTC	WKYC	None
63	16	0	19 Sep 2015 13:00 UTC	WUAB	None
63	17	0	19 Sep 2015 13:00 UTC	World	None
64	1	0	19 Sep 2015 14:00 UTC	AlJazeera	None
64	2	0	19 Sep 2015 14:00 UTC	CNN	None
64	3	0	19 Sep 2015 14:00 UTC	FOX-News	None
64	4	0	19 Sep 2015 14:00 UTC	France	None
64	5	0	19 Sep 2015 14:00 UTC	HLN	None
64	6	0	19 Sep 2015 14:00 UTC	KABC	None
64	7	0	19 Sep 2015 14:00 UTC	KCAL	None
64	8	0	19 Sep 2015 14:00 UTC	KCBS	None
64	9	0	19 Sep 2015 14:00 UTC	KMEX	None
64	10	0	19 Sep 2015 14:00 UTC	KNBC	None
64	11	0	19 Sep 2015 14:00 UTC	KTTV-FOX	None
64	12	274	19 Sep 2015 14:00 UTC	MSNBC	Melissa Harris-Perry
64	13	0	19 Sep 2015 14:00 UTC	Spain	None
64	14	0	19 Sep 2015 14:00 UTC	WEWS	None
64	15	0	19 Sep 2015 14:00 UTC	WKYC	None
64	16	0	19 Sep 2015 14:00 UTC	WUAB	None
64	17	0	19 Sep 2015 14:00 UTC	World	None
65	1	0	19 Sep 2015 15:00 UTC	AlJazeera	None
65	2	0	19 Sep 2015 15:00 UTC	CNN	None
65	3	0	19 Sep 2015 15:00 UTC	FOX-News	None
65	4	0	19 Sep 2015 15:00 UTC	France	None
65	5	0	19 Sep 2015 15:00 UTC	HLN	None
65	6	0	19 Sep 2015 15:00 UTC	KABC	None
65	7	0	19 Sep 2015 15:00 UTC	KCAL	None
65	8	0	19 Sep 2015 15:00 UTC	KCBS	None
65	9	0	19 Sep 2015 15:00 UTC	KMEX	None
65	10	0	19 Sep 2015 15:00 UTC	KNBC	None
65	11	0	19 Sep 2015 15:00 UTC	KTTV-FOX	None
65	12	233	19 Sep 2015 15:00 UTC	MSNBC	Melissa Harris-Perry
65	13	0	19 Sep 2015 15:00 UTC	Spain	None
65	14	0	19 Sep 2015 15:00 UTC	WEWS	None
65	15	0	19 Sep 2015 15:00 UTC	WKYC	None
65	16	0	19 Sep 2015 15:00 UTC	WUAB	None
65	17	0	19 Sep 2015 15:00 UTC	World	None
66	1	0	19 Sep 2015 16:00 UTC	AlJazeera	None
66	2	0	19 Sep 2015 16:00 UTC	CNN	None
66	3	0	19 Sep 2015 16:00 UTC	FOX-News	None
66	4	0	19 Sep 2015 16:00 UTC	France	None
66	5	0	19 Sep 2015 16:00 UTC	HLN	None
66	6	0	19 Sep 2015 16:00 UTC	KABC	None
66	7	0	19 Sep 2015 16:00 UTC	KCAL	None
66	8	0	19 Sep 2015 16:00 UTC	KCBS	None
66	9	0	19 Sep 2015 16:00 UTC	KMEX	None
66	10	0	19 Sep 2015 16:00 UTC	KNBC	None
66	11	0	19 Sep 2015 16:00 UTC	KTTV-FOX	None
66	12	0	19 Sep 2015 16:00 UTC	MSNBC	None
66	13	0	19 Sep 2015 16:00 UTC	Spain	None
66	14	0	19 Sep 2015 16:00 UTC	WEWS	None
66	15	0	19 Sep 2015 16:00 UTC	WKYC	None
66	16	0	19 Sep 2015 16:00 UTC	WUAB	None
66	17	0	19 Sep 2015 16:00 UTC	World	None
67	1	0	19 Sep 2015 17:00 UTC	AlJazeera	None
67	2	0	19 Sep 2015 17:00 UTC	CNN	None
67	3	0	19 Sep 2015 17:00 UTC	FOX-News	None
67	4	0	19 Sep 2015 17:00 UTC	France	None
67	5	0	19 Sep 2015 17:00 UTC	HLN	None
67	6	0	19 Sep 2015 17:00 UTC	KABC	None
67	7	0	19 Sep 2015 17:00 UTC	KCAL	None
67	8	0	19 Sep 2015 17:00 UTC	KCBS	None
67	9	0	19 Sep 2015 17:00 UTC	KMEX	None
67	10	0	19 Sep 2015 17:00 UTC	KNBC	None
67	11	0	19 Sep 2015 17:00 UTC	KTTV-FOX	None
67	12	0	19 Sep 2015 17:00 UTC	MSNBC	None
67	13	0	19 Sep 2015 17:00 UTC	Spain	None
67	14	0	19 Sep 2015 17:00 UTC	WEWS	None
67	15	0	19 Sep 2015 17:00 UTC	WKYC	None
67	16	0	19 Sep 2015 17:00 UTC	WUAB	None
67	17	0	19 Sep 2015 17:00 UTC	World	None
68	1	0	19 Sep 2015 18:00 UTC	AlJazeera	None
68	2	222	19 Sep 2015 18:00 UTC	CNN	Newsroom
68	3	289	19 Sep 2015 18:00 UTC	FOX-News	Americas News Headquarters
68	4	0	19 Sep 2015 18:00 UTC	France	None
68	5	0	19 Sep 2015 18:00 UTC	HLN	None
68	6	0	19 Sep 2015 18:00 UTC	KABC	None
68	7	0	19 Sep 2015 18:00 UTC	KCAL	None
68	8	0	19 Sep 2015 18:00 UTC	KCBS	None
68	9	0	19 Sep 2015 18:00 UTC	KMEX	None
68	10	0	19 Sep 2015 18:00 UTC	KNBC	None
68	11	0	19 Sep 2015 18:00 UTC	KTTV-FOX	None
68	12	0	19 Sep 2015 18:00 UTC	MSNBC	None
68	13	0	19 Sep 2015 18:00 UTC	Spain	None
68	14	0	19 Sep 2015 18:00 UTC	WEWS	None
68	15	0	19 Sep 2015 18:00 UTC	WKYC	None
68	16	0	19 Sep 2015 18:00 UTC	WUAB	None
68	17	0	19 Sep 2015 18:00 UTC	World	None
69	1	0	19 Sep 2015 19:00 UTC	AlJazeera	None
69	2	364	19 Sep 2015 19:00 UTC	CNN	Newsroom
69	3	194	19 Sep 2015 19:00 UTC	FOX-News	Journal Editorial Report
69	4	0	19 Sep 2015 19:00 UTC	France	None
69	5	0	19 Sep 2015 19:00 UTC	HLN	None
69	6	0	19 Sep 2015 19:00 UTC	KABC	None
69	7	0	19 Sep 2015 19:00 UTC	KCAL	None
69	8	0	19 Sep 2015 19:00 UTC	KCBS	None
69	9	0	19 Sep 2015 19:00 UTC	KMEX	None
69	10	0	19 Sep 2015 19:00 UTC	KNBC	None
69	11	0	19 Sep 2015 19:00 UTC	KTTV-FOX	None
69	12	0	19 Sep 2015 19:00 UTC	MSNBC	None
69	13	0	19 Sep 2015 19:00 UTC	Spain	None
69	14	0	19 Sep 2015 19:00 UTC	WEWS	None
69	15	0	19 Sep 2015 19:00 UTC	WKYC	None
69	16	0	19 Sep 2015 19:00 UTC	WUAB	None
69	17	0	19 Sep 2015 19:00 UTC	World	None
70	1	0	19 Sep 2015 20:00 UTC	AlJazeera	None
70	2	0	19 Sep 2015 20:00 UTC	CNN	None
70	3	0	19 Sep 2015 20:00 UTC	FOX-News	None
70	4	0	19 Sep 2015 20:00 UTC	France	None
70	5	0	19 Sep 2015 20:00 UTC	HLN	None
70	6	0	19 Sep 2015 20:00 UTC	KABC	None
70	7	0	19 Sep 2015 20:00 UTC	KCAL	None
70	8	0	19 Sep 2015 20:00 UTC	KCBS	None
70	9	0	19 Sep 2015 20:00 UTC	KMEX	None
70	10	0	19 Sep 2015 20:00 UTC	KNBC	None
70	11	0	19 Sep 2015 20:00 UTC	KTTV-FOX	None
70	12	0	19 Sep 2015 20:00 UTC	MSNBC	None
70	13	0	19 Sep 2015 20:00 UTC	Spain	None
70	14	0	19 Sep 2015 20:00 UTC	WEWS	None
70	15	0	19 Sep 2015 20:00 UTC	WKYC	None
70	16	0	19 Sep 2015 20:00 UTC	WUAB	None
70	17	0	19 Sep 2015 20:00 UTC	World	None
71	1	0	19 Sep 2015 21:00 UTC	AlJazeera	None
71	2	318	19 Sep 2015 21:00 UTC	CNN	Newsroom
71	3	0	19 Sep 2015 21:00 UTC	FOX-News	None
71	4	0	19 Sep 2015 21:00 UTC	France	None
71	5	0	19 Sep 2015 21:00 UTC	HLN	None
71	6	0	19 Sep 2015 21:00 UTC	KABC	None
71	7	0	19 Sep 2015 21:00 UTC	KCAL	None
71	8	0	19 Sep 2015 21:00 UTC	KCBS	None
71	9	0	19 Sep 2015 21:00 UTC	KMEX	None
71	10	0	19 Sep 2015 21:00 UTC	KNBC	None
71	11	0	19 Sep 2015 21:00 UTC	KTTV-FOX	None
71	12	0	19 Sep 2015 21:00 UTC	MSNBC	None
71	13	0	19 Sep 2015 21:00 UTC	Spain	None
71	14	0	19 Sep 2015 21:00 UTC	WEWS	None
71	15	0	19 Sep 2015 21:00 UTC	WKYC	None
71	16	0	19 Sep 2015 21:00 UTC	WUAB	None
71	17	0	19 Sep 2015 21:00 UTC	World	None
72	1	0	19 Sep 2015 22:00 UTC	AlJazeera	None
72	2	0	19 Sep 2015 22:00 UTC	CNN	None
72	3	0	19 Sep 2015 22:00 UTC	FOX-News	None
72	4	0	19 Sep 2015 22:00 UTC	France	None
72	5	0	19 Sep 2015 22:00 UTC	HLN	None
72	6	0	19 Sep 2015 22:00 UTC	KABC	None
72	7	0	19 Sep 2015 22:00 UTC	KCAL	None
72	8	0	19 Sep 2015 22:00 UTC	KCBS	None
72	9	0	19 Sep 2015 22:00 UTC	KMEX	None
72	10	0	19 Sep 2015 22:00 UTC	KNBC	None
72	11	0	19 Sep 2015 22:00 UTC	KTTV-FOX	None
72	12	0	19 Sep 2015 22:00 UTC	MSNBC	None
72	13	0	19 Sep 2015 22:00 UTC	Spain	None
72	14	0	19 Sep 2015 22:00 UTC	WEWS	None
72	15	0	19 Sep 2015 22:00 UTC	WKYC	None
72	16	0	19 Sep 2015 22:00 UTC	WUAB	None
72	17	0	19 Sep 2015 22:00 UTC	World	None
73	1	0	19 Sep 2015 23:00 UTC	AlJazeera	None
73	2	0	19 Sep 2015 23:00 UTC	CNN	None
73	3	0	19 Sep 2015 23:00 UTC	FOX-News	None
73	4	0	19 Sep 2015 23:00 UTC	France	None
73	5	0	19 Sep 2015 23:00 UTC	HLN	None
73	6	0	19 Sep 2015 23:00 UTC	KABC	None
73	7	0	19 Sep 2015 23:00 UTC	KCAL	None
73	8	0	19 Sep 2015 23:00 UTC	KCBS	None
73	9	0	19 Sep 2015 23:00 UTC	KMEX	None
73	10	0	19 Sep 2015 23:00 UTC	KNBC	None
73	11	0	19 Sep 2015 23:00 UTC	KTTV-FOX	None
73	12	0	19 Sep 2015 23:00 UTC	MSNBC	None
73	13	0	19 Sep 2015 23:00 UTC	Spain	None
73	14	0	19 Sep 2015 23:00 UTC	WEWS	None
73	15	0	19 Sep 2015 23:00 UTC	WKYC	None
73	16	0	19 Sep 2015 23:00 UTC	WUAB	None
73	17	0	19 Sep 2015 23:00 UTC	World	None
74	1	0	20 Sep 2015 00:00 UTC	AlJazeera	None
74	2	0	20 Sep 2015 00:00 UTC	CNN	None
74	3	0	20 Sep 2015 00:00 UTC	FOX-News	None
74	4	0	20 Sep 2015 00:00 UTC	France	None
74	5	0	20 Sep 2015 00:00 UTC	HLN	None
74	6	0	20 Sep 2015 00:00 UTC	KABC	None
74	7	0	20 Sep 2015 00:00 UTC	KCAL	None
74	8	0	20 Sep 2015 00:00 UTC	KCBS	None
74	9	0	20 Sep 2015 00:00 UTC	KMEX	None
74	10	0	20 Sep 2015 00:00 UTC	KNBC	None
74	11	0	20 Sep 2015 00:00 UTC	KTTV-FOX	None
74	12	0	20 Sep 2015 00:00 UTC	MSNBC	None
74	13	0	20 Sep 2015 00:00 UTC	Spain	None
74	14	0	20 Sep 2015 00:00 UTC	WEWS	None
74	15	0	20 Sep 2015 00:00 UTC	WKYC	None
74	16	0	20 Sep 2015 00:00 UTC	WUAB	None
74	17	0	20 Sep 2015 00:00 UTC	World	None
75	1	0	20 Sep 2015 01:00 UTC	AlJazeera	None
75	2	0	20 Sep 2015 01:00 UTC	CNN	None
75	3	0	20 Sep 2015 01:00 UTC	FOX-News	None
75	4	0	20 Sep 2015 01:00 UTC	France	None
75	5	0	20 Sep 2015 01:00 UTC	HLN	None
75	6	0	20 Sep 2015 01:00 UTC	KABC	None
75	7	0	20 Sep 2015 01:00 UTC	KCAL	None
75	8	0	20 Sep 2015 01:00 UTC	KCBS	None
75	9	0	20 Sep 2015 01:00 UTC	KMEX	None
75	10	0	20 Sep 2015 01:00 UTC	KNBC	None
75	11	0	20 Sep 2015 01:00 UTC	KTTV-FOX	None
75	12	0	20 Sep 2015 01:00 UTC	MSNBC	None
75	13	0	20 Sep 2015 01:00 UTC	Spain	None
75	14	0	20 Sep 2015 01:00 UTC	WEWS	None
75	15	0	20 Sep 2015 01:00 UTC	WKYC	None
75	16	0	20 Sep 2015 01:00 UTC	WUAB	None
75	17	0	20 Sep 2015 01:00 UTC	World	None
76	1	0	20 Sep 2015 02:00 UTC	AlJazeera	None
76	2	0	20 Sep 2015 02:00 UTC	CNN	None
76	3	0	20 Sep 2015 02:00 UTC	FOX-News	None
76	4	0	20 Sep 2015 02:00 UTC	France	None
76	5	0	20 Sep 2015 02:00 UTC	HLN	None
76	6	0	20 Sep 2015 02:00 UTC	KABC	None
76	7	0	20 Sep 2015 02:00 UTC	KCAL	None
76	8	0	20 Sep 2015 02:00 UTC	KCBS	None
76	9	0	20 Sep 2015 02:00 UTC	KMEX	None
76	10	0	20 Sep 2015 02:00 UTC	KNBC	None
76	11	0	20 Sep 2015 02:00 UTC	KTTV-FOX	None
76	12	0	20 Sep 2015 02:00 UTC	MSNBC	None
76	13	0	20 Sep 2015 02:00 UTC	Spain	None
76	14	0	20 Sep 2015 02:00 UTC	WEWS	None
76	15	0	20 Sep 2015 02:00 UTC	WKYC	None
76	16	0	20 Sep 2015 02:00 UTC	WUAB	None
76	17	0	20 Sep 2015 02:00 UTC	World	None
77	1	0	20 Sep 2015 03:00 UTC	AlJazeera	None
77	2	0	20 Sep 2015 03:00 UTC	CNN	None
77	3	0	20 Sep 2015 03:00 UTC	FOX-News	None
77	4	0	20 Sep 2015 03:00 UTC	France	None
77	5	0	20 Sep 2015 03:00 UTC	HLN	None
77	6	0	20 Sep 2015 03:00 UTC	KABC	None
77	7	0	20 Sep 2015 03:00 UTC	KCAL	None
77	8	0	20 Sep 2015 03:00 UTC	KCBS	None
77	9	0	20 Sep 2015 03:00 UTC	KMEX	None
77	10	0	20 Sep 2015 03:00 UTC	KNBC	None
77	11	0	20 Sep 2015 03:00 UTC	KTTV-FOX	None
77	12	0	20 Sep 2015 03:00 UTC	MSNBC	None
77	13	0	20 Sep 2015 03:00 UTC	Spain	None
77	14	0	20 Sep 2015 03:00 UTC	WEWS	None
77	15	0	20 Sep 2015 03:00 UTC	WKYC	None
77	16	0	20 Sep 2015 03:00 UTC	WUAB	None
77	17	0	20 Sep 2015 03:00 UTC	World	None
78	1	0	20 Sep 2015 04:00 UTC	AlJazeera	None
78	2	0	20 Sep 2015 04:00 UTC	CNN	None
78	3	0	20 Sep 2015 04:00 UTC	FOX-News	None
78	4	0	20 Sep 2015 04:00 UTC	France	None
78	5	0	20 Sep 2015 04:00 UTC	HLN	None
78	6	0	20 Sep 2015 04:00 UTC	KABC	None
78	7	0	20 Sep 2015 04:00 UTC	KCAL	None
78	8	0	20 Sep 2015 04:00 UTC	KCBS	None
78	9	0	20 Sep 2015 04:00 UTC	KMEX	None
78	10	0	20 Sep 2015 04:00 UTC	KNBC	None
78	11	0	20 Sep 2015 04:00 UTC	KTTV-FOX	None
78	12	0	20 Sep 2015 04:00 UTC	MSNBC	None
78	13	0	20 Sep 2015 04:00 UTC	Spain	None
78	14	0	20 Sep 2015 04:00 UTC	WEWS	None
78	15	0	20 Sep 2015 04:00 UTC	WKYC	None
78	16	0	20 Sep 2015 04:00 UTC	WUAB	None
78	17	0	20 Sep 2015 04:00 UTC	World	None
79	1	0	20 Sep 2015 05:00 UTC	AlJazeera	None
79	2	0	20 Sep 2015 05:00 UTC	CNN	None
79	3	0	20 Sep 2015 05:00 UTC	FOX-News	None
79	4	0	20 Sep 2015 05:00 UTC	France	None
79	5	0	20 Sep 2015 05:00 UTC	HLN	None
79	6	0	20 Sep 2015 05:00 UTC	KABC	None
79	7	0	20 Sep 2015 05:00 UTC	KCAL	None
79	8	0	20 Sep 2015 05:00 UTC	KCBS	None
79	9	0	20 Sep 2015 05:00 UTC	KMEX	None
79	10	0	20 Sep 2015 05:00 UTC	KNBC	None
79	11	0	20 Sep 2015 05:00 UTC	KTTV-FOX	None
79	12	0	20 Sep 2015 05:00 UTC	MSNBC	None
79	13	0	20 Sep 2015 05:00 UTC	Spain	None
79	14	0	20 Sep 2015 05:00 UTC	WEWS	None
79	15	0	20 Sep 2015 05:00 UTC	WKYC	None
79	16	0	20 Sep 2015 05:00 UTC	WUAB	None
79	17	0	20 Sep 2015 05:00 UTC	World	None
80	1	0	20 Sep 2015 06:00 UTC	AlJazeera	None
80	2	0	20 Sep 2015 06:00 UTC	CNN	None
80	3	0	20 Sep 2015 06:00 UTC	FOX-News	None
80	4	0	20 Sep 2015 06:00 UTC	France	None
80	5	0	20 Sep 2015 06:00 UTC	HLN	None
80	6	0	20 Sep 2015 06:00 UTC	KABC	None
80	7	0	20 Sep 2015 06:00 UTC	KCAL	None
80	8	0	20 Sep 2015 06:00 UTC	KCBS	None
80	9	0	20 Sep 2015 06:00 UTC	KMEX	None
80	10	0	20 Sep 2015 06:00 UTC	KNBC	None
80	11	0	20 Sep 2015 06:00 UTC	KTTV-FOX	None
80	12	0	20 Sep 2015 06:00 UTC	MSNBC	None
80	13	0	20 Sep 2015 06:00 UTC	Spain	None
80	14	0	20 Sep 2015 06:00 UTC	WEWS	None
80	15	0	20 Sep 2015 06:00 UTC	WKYC	None
80	16	0	20 Sep 2015 06:00 UTC	WUAB	None
